datetime,symbol,open,high,low,close,volume,year_month,month
2025-08-12 14:59:00,CME_MINI:NQ1!,23774.5,23777.25,23772.25,23776.75,587.0,,2025-08
2025-08-12 15:00:00,CME_MINI:NQ1!,23776.75,23781.25,23773.0,23776.75,1191.0,,2025-08
2025-08-12 15:01:00,CME_MINI:NQ1!,23776.5,23792.25,23775.0,23787.5,2046.0,,2025-08
2025-08-12 15:02:00,CME_MINI:NQ1!,23787.25,23794.0,23784.0,23787.0,1087.0,,2025-08
2025-08-12 15:03:00,CME_MINI:NQ1!,23787.5,23793.0,23786.25,23791.25,801.0,,2025-08
2025-08-12 15:04:00,CME_MINI:NQ1!,23791.5,23795.0,23789.5,23791.25,684.0,,2025-08
2025-08-12 15:05:00,CME_MINI:NQ1!,23790.5,23803.25,23790.25,23801.0,2358.0,,2025-08
2025-08-12 15:06:00,CME_MINI:NQ1!,23801.0,23806.5,23798.5,23805.75,1115.0,,2025-08
2025-08-12 15:07:00,CME_MINI:NQ1!,23805.5,23815.0,23803.75,23807.75,1904.0,,2025-08
2025-08-12 15:08:00,CME_MINI:NQ1!,23807.5,23812.5,23798.25,23800.25,1150.0,,2025-08
2025-08-12 15:09:00,CME_MINI:NQ1!,23800.5,23812.0,23798.75,23810.0,1060.0,,2025-08
2025-08-12 15:10:00,CME_MINI:NQ1!,23810.25,23832.25,23810.0,23830.5,2858.0,,2025-08
2025-08-12 15:11:00,CME_MINI:NQ1!,23830.25,23835.0,23828.5,23833.0,2223.0,,2025-08
2025-08-12 15:12:00,CME_MINI:NQ1!,23832.75,23834.25,23826.5,23830.5,1145.0,,2025-08
2025-08-12 15:13:00,CME_MINI:NQ1!,23830.5,23834.25,23828.25,23834.0,657.0,,2025-08
2025-08-12 15:14:00,CME_MINI:NQ1!,23834.0,23835.0,23821.5,23825.0,1191.0,,2025-08
2025-08-12 15:15:00,CME_MINI:NQ1!,23825.0,23835.0,23825.0,23834.5,1196.0,,2025-08
2025-08-12 15:16:00,CME_MINI:NQ1!,23834.25,23850.25,23833.25,23848.5,2486.0,,2025-08
2025-08-12 15:17:00,CME_MINI:NQ1!,23848.5,23851.5,23845.25,23850.5,1545.0,,2025-08
2025-08-12 15:18:00,CME_MINI:NQ1!,23850.25,23854.25,23849.25,23853.75,1271.0,,2025-08
2025-08-12 15:19:00,CME_MINI:NQ1!,23854.25,23861.25,23847.25,23848.25,2218.0,,2025-08
2025-08-12 15:20:00,CME_MINI:NQ1!,23848.0,23852.25,23843.0,23847.25,1542.0,,2025-08
2025-08-12 15:21:00,CME_MINI:NQ1!,23847.0,23857.0,23847.0,23856.5,913.0,,2025-08
2025-08-12 15:22:00,CME_MINI:NQ1!,23855.75,23858.25,23852.25,23853.25,723.0,,2025-08
2025-08-12 15:23:00,CME_MINI:NQ1!,23854.25,23856.75,23852.75,23854.25,568.0,,2025-08
2025-08-12 15:24:00,CME_MINI:NQ1!,23854.0,23857.0,23849.5,23850.75,1106.0,,2025-08
2025-08-12 15:25:00,CME_MINI:NQ1!,23850.75,23852.75,23840.5,23844.0,1616.0,,2025-08
2025-08-12 15:26:00,CME_MINI:NQ1!,23844.5,23857.0,23843.75,23856.5,1215.0,,2025-08
2025-08-12 15:27:00,CME_MINI:NQ1!,23856.25,23856.25,23845.75,23847.75,833.0,,2025-08
2025-08-12 15:28:00,CME_MINI:NQ1!,23848.0,23850.25,23830.5,23834.5,1596.0,,2025-08
2025-08-12 15:29:00,CME_MINI:NQ1!,23834.75,23835.0,23826.0,23833.5,1591.0,,2025-08
2025-08-12 15:30:00,CME_MINI:NQ1!,23833.25,23839.0,23823.0,23824.0,2557.0,,2025-08
2025-08-12 15:31:00,CME_MINI:NQ1!,23824.25,23836.0,23821.25,23826.75,1780.0,,2025-08
2025-08-12 15:32:00,CME_MINI:NQ1!,23826.25,23847.25,23825.75,23846.5,1066.0,,2025-08
2025-08-12 15:33:00,CME_MINI:NQ1!,23847.25,23848.25,23838.5,23845.75,686.0,,2025-08
2025-08-12 15:34:00,CME_MINI:NQ1!,23845.0,23849.5,23842.75,23847.5,660.0,,2025-08
2025-08-12 15:35:00,CME_MINI:NQ1!,23847.0,23847.5,23839.5,23842.0,621.0,,2025-08
