datetime,symbol,open,high,low,close,volume,year_month,month
2025-08-05 02:05:00,CME_MINI:NQ1!,23342.0,23344.75,23340.75,23342.5,110.0,,2025-08
2025-08-05 02:10:00,CME_MINI:NQ1!,23343.25,23345.0,23336.75,23337.0,158.0,,2025-08
2025-08-05 02:15:00,CME_MINI:NQ1!,23337.25,23338.75,23333.0,23333.75,193.0,,2025-08
2025-08-05 02:20:00,CME_MINI:NQ1!,23333.75,23340.25,23332.25,23337.5,144.0,,2025-08
2025-08-05 02:25:00,CME_MINI:NQ1!,23337.5,23338.5,23335.25,23336.5,96.0,,2025-08
2025-08-05 02:30:00,CME_MINI:NQ1!,23336.75,23345.0,23336.0,23345.0,151.0,,2025-08
2025-08-05 02:35:00,CME_MINI:NQ1!,23344.5,23348.0,23342.5,23342.5,151.0,,2025-08
2025-08-05 02:40:00,CME_MINI:NQ1!,23342.25,23343.25,23336.0,23339.0,139.0,,2025-08
2025-08-05 02:45:00,CME_MINI:NQ1!,23338.75,23344.5,23337.75,23342.0,140.0,,2025-08
2025-08-05 02:50:00,CME_MINI:NQ1!,23342.0,23342.75,23337.5,23337.75,111.0,,2025-08
2025-08-05 02:55:00,CME_MINI:NQ1!,23337.75,23340.25,23332.75,23340.25,130.0,,2025-08
2025-08-05 03:00:00,CME_MINI:NQ1!,23341.0,23343.0,23336.25,23337.0,85.0,,2025-08
2025-08-05 03:05:00,CME_MINI:NQ1!,23336.75,23339.75,23332.0,23339.0,199.0,,2025-08
2025-08-05 03:10:00,CME_MINI:NQ1!,23337.75,23340.0,23334.75,23336.75,109.0,,2025-08
2025-08-05 03:15:00,CME_MINI:NQ1!,23336.0,23341.0,23335.75,23339.0,137.0,,2025-08
2025-08-05 03:20:00,CME_MINI:NQ1!,23338.5,23339.75,23329.0,23330.5,190.0,,2025-08
2025-08-05 03:25:00,CME_MINI:NQ1!,23330.75,23337.5,23325.0,23335.25,370.0,,2025-08
2025-08-05 03:30:00,CME_MINI:NQ1!,23335.5,23347.75,23335.5,23347.5,332.0,,2025-08
2025-08-05 03:35:00,CME_MINI:NQ1!,23346.75,23356.75,23346.5,23349.75,482.0,,2025-08
2025-08-05 03:40:00,CME_MINI:NQ1!,23350.75,23354.0,23349.0,23351.75,189.0,,2025-08
2025-08-05 03:45:00,CME_MINI:NQ1!,23352.25,23357.25,23349.5,23349.5,211.0,,2025-08
2025-08-05 03:50:00,CME_MINI:NQ1!,23349.0,23352.0,23347.5,23349.0,129.0,,2025-08
2025-08-05 03:55:00,CME_MINI:NQ1!,23349.25,23351.0,23342.25,23342.5,226.0,,2025-08
2025-08-05 04:00:00,CME_MINI:NQ1!,23342.0,23345.25,23341.0,23344.0,140.0,,2025-08
2025-08-05 04:05:00,CME_MINI:NQ1!,23343.25,23345.5,23338.75,23340.5,150.0,,2025-08
2025-08-05 04:10:00,CME_MINI:NQ1!,23339.75,23342.0,23337.5,23340.5,125.0,,2025-08
2025-08-05 04:15:00,CME_MINI:NQ1!,23340.25,23341.0,23338.25,23338.75,58.0,,2025-08
2025-08-05 04:20:00,CME_MINI:NQ1!,23338.5,23342.75,23337.0,23341.0,122.0,,2025-08
2025-08-05 04:25:00,CME_MINI:NQ1!,23342.0,23345.5,23339.75,23343.75,128.0,,2025-08
2025-08-05 04:30:00,CME_MINI:NQ1!,23344.0,23349.0,23343.5,23347.75,157.0,,2025-08
2025-08-05 04:35:00,CME_MINI:NQ1!,23347.25,23349.5,23345.75,23346.75,122.0,,2025-08
2025-08-05 04:40:00,CME_MINI:NQ1!,23346.5,23348.5,23346.25,23348.25,68.0,,2025-08
2025-08-05 04:45:00,CME_MINI:NQ1!,23348.0,23352.75,23347.0,23351.0,168.0,,2025-08
2025-08-05 04:50:00,CME_MINI:NQ1!,23351.0,23354.0,23350.0,23353.5,113.0,,2025-08
2025-08-05 04:55:00,CME_MINI:NQ1!,23353.5,23359.75,23353.5,23359.0,271.0,,2025-08
2025-08-05 05:00:00,CME_MINI:NQ1!,23359.5,23363.5,23358.5,23360.75,317.0,,2025-08
2025-08-05 05:05:00,CME_MINI:NQ1!,23360.0,23363.0,23358.25,23358.75,143.0,,2025-08
2025-08-05 05:10:00,CME_MINI:NQ1!,23359.0,23360.75,23357.25,23359.25,120.0,,2025-08
2025-08-05 05:15:00,CME_MINI:NQ1!,23359.25,23359.25,23351.25,23353.0,258.0,,2025-08
2025-08-05 05:20:00,CME_MINI:NQ1!,23352.5,23361.5,23351.25,23360.0,126.0,,2025-08
2025-08-05 05:25:00,CME_MINI:NQ1!,23360.0,23366.0,23358.0,23364.75,174.0,,2025-08
2025-08-05 05:30:00,CME_MINI:NQ1!,23365.25,23367.0,23361.75,23364.0,146.0,,2025-08
2025-08-05 05:35:00,CME_MINI:NQ1!,23363.25,23365.5,23362.5,23363.0,89.0,,2025-08
2025-08-05 05:40:00,CME_MINI:NQ1!,23362.75,23366.25,23362.0,23364.0,126.0,,2025-08
2025-08-05 05:45:00,CME_MINI:NQ1!,23364.25,23366.75,23362.75,23363.75,110.0,,2025-08
2025-08-05 05:50:00,CME_MINI:NQ1!,23363.75,23367.5,23362.5,23365.75,189.0,,2025-08
2025-08-05 05:55:00,CME_MINI:NQ1!,23365.25,23366.0,23361.0,23362.75,162.0,,2025-08
2025-08-05 06:00:00,CME_MINI:NQ1!,23363.5,23365.75,23356.0,23365.75,377.0,,2025-08
2025-08-05 06:05:00,CME_MINI:NQ1!,23365.0,23368.0,23361.0,23365.75,246.0,,2025-08
2025-08-05 06:10:00,CME_MINI:NQ1!,23366.75,23370.0,23366.0,23369.75,236.0,,2025-08
2025-08-05 06:15:00,CME_MINI:NQ1!,23370.0,23376.75,23369.25,23373.0,429.0,,2025-08
2025-08-05 06:20:00,CME_MINI:NQ1!,23373.0,23376.25,23367.25,23368.25,223.0,,2025-08
2025-08-05 06:25:00,CME_MINI:NQ1!,23368.25,23372.25,23363.25,23368.25,227.0,,2025-08
2025-08-05 06:30:00,CME_MINI:NQ1!,23368.0,23376.25,23365.75,23374.25,314.0,,2025-08
2025-08-05 06:35:00,CME_MINI:NQ1!,23374.25,23383.5,23372.5,23380.25,303.0,,2025-08
2025-08-05 06:40:00,CME_MINI:NQ1!,23380.25,23394.5,23379.25,23385.75,685.0,,2025-08
2025-08-05 06:45:00,CME_MINI:NQ1!,23386.0,23393.25,23384.0,23391.0,340.0,,2025-08
2025-08-05 06:50:00,CME_MINI:NQ1!,23390.75,23391.5,23385.25,23385.5,175.0,,2025-08
2025-08-05 06:55:00,CME_MINI:NQ1!,23386.75,23388.5,23383.25,23385.5,215.0,,2025-08
2025-08-05 07:00:00,CME_MINI:NQ1!,23386.0,23386.0,23375.5,23384.75,518.0,,2025-08
2025-08-05 07:05:00,CME_MINI:NQ1!,23384.75,23397.25,23384.25,23389.25,468.0,,2025-08
2025-08-05 07:10:00,CME_MINI:NQ1!,23388.25,23389.0,23372.75,23376.5,423.0,,2025-08
2025-08-05 07:15:00,CME_MINI:NQ1!,23376.75,23380.5,23370.75,23372.75,360.0,,2025-08
2025-08-05 07:20:00,CME_MINI:NQ1!,23372.5,23372.5,23360.75,23361.0,615.0,,2025-08
2025-08-05 07:25:00,CME_MINI:NQ1!,23361.25,23363.0,23354.75,23356.25,486.0,,2025-08
2025-08-05 07:30:00,CME_MINI:NQ1!,23357.0,23362.25,23348.5,23349.0,635.0,,2025-08
2025-08-05 07:35:00,CME_MINI:NQ1!,23348.25,23350.25,23332.75,23339.5,937.0,,2025-08
2025-08-05 07:40:00,CME_MINI:NQ1!,23339.0,23351.75,23338.75,23349.25,680.0,,2025-08
2025-08-05 07:45:00,CME_MINI:NQ1!,23349.75,23355.75,23331.0,23336.0,844.0,,2025-08
2025-08-05 07:50:00,CME_MINI:NQ1!,23335.75,23341.5,23326.0,23331.25,820.0,,2025-08
2025-08-05 07:55:00,CME_MINI:NQ1!,23331.5,23336.5,23323.5,23329.75,592.0,,2025-08
2025-08-05 08:00:00,CME_MINI:NQ1!,23330.5,23339.5,23323.75,23326.0,1294.0,,2025-08
2025-08-05 08:05:00,CME_MINI:NQ1!,23326.25,23336.75,23315.0,23320.5,1031.0,,2025-08
2025-08-05 08:10:00,CME_MINI:NQ1!,23320.75,23327.0,23312.5,23315.5,686.0,,2025-08
2025-08-05 08:15:00,CME_MINI:NQ1!,23315.75,23327.25,23313.0,23319.75,584.0,,2025-08
2025-08-05 08:20:00,CME_MINI:NQ1!,23319.5,23333.5,23318.75,23332.0,475.0,,2025-08
2025-08-05 08:25:00,CME_MINI:NQ1!,23333.0,23343.0,23333.0,23337.5,920.0,,2025-08
2025-08-05 08:30:00,CME_MINI:NQ1!,23337.0,23338.25,23329.0,23331.5,416.0,,2025-08
2025-08-05 08:35:00,CME_MINI:NQ1!,23331.25,23332.25,23324.75,23328.25,319.0,,2025-08
2025-08-05 08:40:00,CME_MINI:NQ1!,23328.75,23333.75,23326.25,23327.5,347.0,,2025-08
2025-08-05 08:45:00,CME_MINI:NQ1!,23327.75,23333.25,23327.75,23331.0,245.0,,2025-08
2025-08-05 08:50:00,CME_MINI:NQ1!,23332.0,23333.5,23327.75,23331.5,197.0,,2025-08
2025-08-05 08:55:00,CME_MINI:NQ1!,23331.0,23334.25,23329.5,23331.25,268.0,,2025-08
2025-08-05 09:00:00,CME_MINI:NQ1!,23332.0,23333.75,23326.0,23330.25,476.0,,2025-08
2025-08-05 09:05:00,CME_MINI:NQ1!,23330.75,23340.75,23328.75,23333.5,1206.0,,2025-08
2025-08-05 09:10:00,CME_MINI:NQ1!,23333.25,23335.0,23329.0,23333.0,306.0,,2025-08
2025-08-05 09:15:00,CME_MINI:NQ1!,23332.5,23335.5,23331.0,23335.25,235.0,,2025-08
2025-08-05 09:20:00,CME_MINI:NQ1!,23335.0,23337.75,23328.0,23332.25,350.0,,2025-08
2025-08-05 09:25:00,CME_MINI:NQ1!,23333.25,23337.0,23332.5,23333.5,162.0,,2025-08
2025-08-05 09:30:00,CME_MINI:NQ1!,23333.25,23343.25,23330.75,23341.5,385.0,,2025-08
2025-08-05 09:35:00,CME_MINI:NQ1!,23342.0,23350.25,23342.0,23346.75,644.0,,2025-08
2025-08-05 09:40:00,CME_MINI:NQ1!,23346.25,23346.75,23339.75,23341.0,313.0,,2025-08
2025-08-05 09:45:00,CME_MINI:NQ1!,23341.0,23341.75,23336.75,23340.75,364.0,,2025-08
2025-08-05 09:50:00,CME_MINI:NQ1!,23340.0,23343.0,23338.5,23338.5,227.0,,2025-08
2025-08-05 09:55:00,CME_MINI:NQ1!,23339.5,23349.25,23339.0,23348.5,244.0,,2025-08
2025-08-05 10:00:00,CME_MINI:NQ1!,23348.5,23352.0,23344.75,23351.5,399.0,,2025-08
2025-08-05 10:05:00,CME_MINI:NQ1!,23351.25,23371.0,23350.75,23363.75,1109.0,,2025-08
2025-08-05 10:10:00,CME_MINI:NQ1!,23363.25,23366.5,23361.5,23363.75,315.0,,2025-08
2025-08-05 10:15:00,CME_MINI:NQ1!,23363.75,23369.75,23361.0,23364.75,345.0,,2025-08
2025-08-05 10:20:00,CME_MINI:NQ1!,23365.75,23369.0,23362.25,23365.75,194.0,,2025-08
2025-08-05 10:25:00,CME_MINI:NQ1!,23366.0,23382.25,23366.0,23375.25,1260.0,,2025-08
2025-08-05 10:30:00,CME_MINI:NQ1!,23375.5,23379.75,23365.75,23373.0,1050.0,,2025-08
2025-08-05 10:35:00,CME_MINI:NQ1!,23372.5,23373.5,23365.5,23369.75,410.0,,2025-08
2025-08-05 10:40:00,CME_MINI:NQ1!,23370.0,23381.25,23368.0,23380.25,425.0,,2025-08
2025-08-05 10:45:00,CME_MINI:NQ1!,23380.0,23383.0,23376.5,23381.0,293.0,,2025-08
2025-08-05 10:50:00,CME_MINI:NQ1!,23380.5,23391.75,23380.0,23391.25,592.0,,2025-08
2025-08-05 10:55:00,CME_MINI:NQ1!,23391.75,23392.75,23383.25,23385.75,472.0,,2025-08
2025-08-05 11:00:00,CME_MINI:NQ1!,23384.75,23387.5,23377.5,23385.75,609.0,,2025-08
2025-08-05 11:05:00,CME_MINI:NQ1!,23384.75,23393.5,23378.25,23390.75,527.0,,2025-08
2025-08-05 11:10:00,CME_MINI:NQ1!,23391.25,23394.0,23386.0,23387.75,490.0,,2025-08
2025-08-05 11:15:00,CME_MINI:NQ1!,23388.0,23389.5,23385.0,23388.0,348.0,,2025-08
2025-08-05 11:20:00,CME_MINI:NQ1!,23387.25,23389.25,23382.5,23386.5,463.0,,2025-08
2025-08-05 11:25:00,CME_MINI:NQ1!,23387.0,23387.0,23373.25,23373.5,730.0,,2025-08
2025-08-05 11:30:00,CME_MINI:NQ1!,23373.5,23378.0,23362.0,23378.0,951.0,,2025-08
2025-08-05 11:35:00,CME_MINI:NQ1!,23378.5,23383.5,23370.5,23373.25,737.0,,2025-08
2025-08-05 11:40:00,CME_MINI:NQ1!,23373.0,23385.0,23372.0,23383.5,560.0,,2025-08
2025-08-05 11:45:00,CME_MINI:NQ1!,23383.75,23396.25,23380.5,23386.0,1436.0,,2025-08
2025-08-05 11:50:00,CME_MINI:NQ1!,23385.25,23387.75,23379.5,23386.75,595.0,,2025-08
2025-08-05 11:55:00,CME_MINI:NQ1!,23387.0,23389.25,23380.5,23384.0,508.0,,2025-08
2025-08-05 12:00:00,CME_MINI:NQ1!,23383.75,23387.0,23377.75,23385.75,470.0,,2025-08
2025-08-05 12:05:00,CME_MINI:NQ1!,23385.25,23386.25,23376.0,23382.75,610.0,,2025-08
2025-08-05 12:10:00,CME_MINI:NQ1!,23382.5,23404.25,23378.5,23400.5,1455.0,,2025-08
2025-08-05 12:15:00,CME_MINI:NQ1!,23400.5,23402.0,23343.0,23371.0,3037.0,,2025-08
2025-08-05 12:20:00,CME_MINI:NQ1!,23372.0,23380.25,23350.5,23368.0,2594.0,,2025-08
2025-08-05 12:25:00,CME_MINI:NQ1!,23367.75,23373.0,23356.25,23370.5,842.0,,2025-08
2025-08-05 12:30:00,CME_MINI:NQ1!,23370.0,23371.0,23351.75,23359.75,1041.0,,2025-08
2025-08-05 12:35:00,CME_MINI:NQ1!,23359.5,23367.5,23358.25,23363.5,894.0,,2025-08
2025-08-05 12:40:00,CME_MINI:NQ1!,23362.25,23374.0,23361.5,23372.75,857.0,,2025-08
2025-08-05 12:45:00,CME_MINI:NQ1!,23372.0,23381.0,23361.25,23366.25,1416.0,,2025-08
2025-08-05 12:50:00,CME_MINI:NQ1!,23365.75,23373.0,23359.0,23360.0,1164.0,,2025-08
2025-08-05 12:55:00,CME_MINI:NQ1!,23360.5,23363.25,23355.75,23360.5,844.0,,2025-08
2025-08-05 13:00:00,CME_MINI:NQ1!,23360.75,23372.0,23355.25,23357.0,1421.0,,2025-08
2025-08-05 13:05:00,CME_MINI:NQ1!,23356.25,23360.0,23348.75,23349.5,992.0,,2025-08
2025-08-05 13:10:00,CME_MINI:NQ1!,23349.25,23357.0,23343.75,23349.25,1203.0,,2025-08
2025-08-05 13:15:00,CME_MINI:NQ1!,23349.5,23369.0,23346.75,23365.0,1562.0,,2025-08
2025-08-05 13:20:00,CME_MINI:NQ1!,23364.5,23365.25,23341.0,23341.0,1206.0,,2025-08
2025-08-05 13:25:00,CME_MINI:NQ1!,23342.75,23352.0,23339.25,23347.75,3635.0,,2025-08
2025-08-05 13:30:00,CME_MINI:NQ1!,23348.25,23357.5,23303.5,23308.75,16880.0,,2025-08
2025-08-05 13:35:00,CME_MINI:NQ1!,23308.75,23362.25,23307.75,23350.75,10487.0,,2025-08
2025-08-05 13:40:00,CME_MINI:NQ1!,23351.25,23363.0,23341.75,23358.25,6513.0,,2025-08
2025-08-05 13:45:00,CME_MINI:NQ1!,23353.25,23397.25,23352.25,23381.25,8952.0,,2025-08
2025-08-05 13:50:00,CME_MINI:NQ1!,23381.25,23392.5,23362.5,23389.5,6499.0,,2025-08
2025-08-05 13:55:00,CME_MINI:NQ1!,23389.5,23390.75,23364.0,23374.25,4372.0,,2025-08
2025-08-05 14:00:00,CME_MINI:NQ1!,23374.5,23374.5,23315.5,23328.25,12543.0,,2025-08
2025-08-05 14:05:00,CME_MINI:NQ1!,23327.25,23350.0,23316.0,23337.0,9214.0,,2025-08
2025-08-05 14:10:00,CME_MINI:NQ1!,23336.5,23352.75,23306.75,23313.25,7003.0,,2025-08
2025-08-05 14:15:00,CME_MINI:NQ1!,23313.5,23324.5,23292.5,23309.25,7630.0,,2025-08
2025-08-05 14:20:00,CME_MINI:NQ1!,23309.5,23309.5,23277.5,23280.0,7368.0,,2025-08
2025-08-05 14:25:00,CME_MINI:NQ1!,23279.5,23295.5,23261.75,23289.5,7381.0,,2025-08
2025-08-05 14:30:00,CME_MINI:NQ1!,23289.75,23291.5,23249.75,23251.25,7061.0,,2025-08
2025-08-05 14:35:00,CME_MINI:NQ1!,23250.75,23255.0,23224.75,23233.5,7579.0,,2025-08
2025-08-05 14:40:00,CME_MINI:NQ1!,23233.25,23248.0,23177.5,23187.0,11274.0,,2025-08
2025-08-05 14:45:00,CME_MINI:NQ1!,23187.0,23188.5,23140.0,23140.0,12981.0,,2025-08
2025-08-05 14:50:00,CME_MINI:NQ1!,23140.0,23180.0,23138.25,23156.75,9496.0,,2025-08
2025-08-05 14:55:00,CME_MINI:NQ1!,23156.75,23187.5,23153.0,23181.25,5995.0,,2025-08
2025-08-05 15:00:00,CME_MINI:NQ1!,23181.0,23207.0,23152.0,23196.25,8548.0,,2025-08
2025-08-05 15:05:00,CME_MINI:NQ1!,23196.5,23215.0,23196.25,23200.25,5272.0,,2025-08
2025-08-05 15:10:00,CME_MINI:NQ1!,23200.25,23219.0,23160.25,23216.0,8221.0,,2025-08
2025-08-05 15:15:00,CME_MINI:NQ1!,23215.5,23219.75,23176.5,23190.5,7021.0,,2025-08
2025-08-05 15:20:00,CME_MINI:NQ1!,23191.0,23201.5,23157.0,23166.5,4744.0,,2025-08
2025-08-05 15:25:00,CME_MINI:NQ1!,23166.25,23178.5,23157.5,23170.75,4047.0,,2025-08
2025-08-05 15:30:00,CME_MINI:NQ1!,23170.75,23187.25,23159.5,23163.75,5845.0,,2025-08
2025-08-05 15:35:00,CME_MINI:NQ1!,23163.75,23163.75,23121.0,23135.5,7786.0,,2025-08
2025-08-05 15:40:00,CME_MINI:NQ1!,23135.5,23150.75,23113.5,23145.5,6696.0,,2025-08
2025-08-05 15:45:00,CME_MINI:NQ1!,23144.0,23169.25,23135.5,23136.75,4997.0,,2025-08
2025-08-05 15:50:00,CME_MINI:NQ1!,23136.5,23153.25,23120.0,23148.0,5282.0,,2025-08
2025-08-05 15:55:00,CME_MINI:NQ1!,23148.0,23165.75,23140.0,23156.25,4115.0,,2025-08
2025-08-05 16:00:00,CME_MINI:NQ1!,23155.75,23179.5,23153.25,23175.75,5498.0,,2025-08
2025-08-05 16:05:00,CME_MINI:NQ1!,23176.0,23201.5,23173.0,23173.0,5734.0,,2025-08
2025-08-05 16:10:00,CME_MINI:NQ1!,23174.25,23195.5,23174.0,23189.0,2735.0,,2025-08
2025-08-05 16:15:00,CME_MINI:NQ1!,23189.5,23200.5,23187.5,23195.75,2730.0,,2025-08
2025-08-05 16:20:00,CME_MINI:NQ1!,23196.25,23211.0,23188.25,23191.25,4950.0,,2025-08
2025-08-05 16:25:00,CME_MINI:NQ1!,23191.5,23200.75,23188.25,23197.75,2305.0,,2025-08
2025-08-05 16:30:00,CME_MINI:NQ1!,23197.25,23225.25,23196.25,23208.75,6536.0,,2025-08
2025-08-05 16:35:00,CME_MINI:NQ1!,23209.75,23210.25,23190.25,23193.5,3226.0,,2025-08
2025-08-05 16:40:00,CME_MINI:NQ1!,23193.0,23195.0,23160.5,23169.5,5238.0,,2025-08
2025-08-05 16:45:00,CME_MINI:NQ1!,23168.5,23169.25,23137.0,23156.25,5054.0,,2025-08
2025-08-05 16:50:00,CME_MINI:NQ1!,23156.5,23196.75,23154.25,23190.0,4735.0,,2025-08
2025-08-05 16:55:00,CME_MINI:NQ1!,23189.5,23194.25,23171.25,23180.5,3276.0,,2025-08
2025-08-05 17:00:00,CME_MINI:NQ1!,23180.0,23187.75,23166.75,23178.25,3185.0,,2025-08
2025-08-05 17:05:00,CME_MINI:NQ1!,23178.0,23189.25,23168.75,23182.75,3541.0,,2025-08
2025-08-05 17:10:00,CME_MINI:NQ1!,23182.5,23192.0,23179.5,23186.0,2432.0,,2025-08
2025-08-05 17:15:00,CME_MINI:NQ1!,23185.5,23193.75,23169.75,23190.75,3049.0,,2025-08
2025-08-05 17:20:00,CME_MINI:NQ1!,23190.0,23196.5,23182.0,23195.25,1960.0,,2025-08
2025-08-05 17:25:00,CME_MINI:NQ1!,23194.75,23215.5,23192.75,23209.75,3364.0,,2025-08
2025-08-05 17:30:00,CME_MINI:NQ1!,23210.75,23214.5,23201.0,23204.0,2587.0,,2025-08
2025-08-05 17:35:00,CME_MINI:NQ1!,23204.25,23223.0,23201.25,23218.5,3392.0,,2025-08
2025-08-05 17:40:00,CME_MINI:NQ1!,23218.25,23223.25,23213.5,23217.0,1948.0,,2025-08
2025-08-05 17:45:00,CME_MINI:NQ1!,23216.75,23237.25,23215.75,23232.5,3356.0,,2025-08
2025-08-05 17:50:00,CME_MINI:NQ1!,23232.25,23241.5,23229.0,23241.25,2293.0,,2025-08
2025-08-05 17:55:00,CME_MINI:NQ1!,23240.75,23252.0,23238.25,23241.25,2856.0,,2025-08
2025-08-05 18:00:00,CME_MINI:NQ1!,23241.0,23249.0,23229.5,23239.75,3665.0,,2025-08
2025-08-05 18:05:00,CME_MINI:NQ1!,23240.0,23248.25,23232.0,23235.5,2634.0,,2025-08
2025-08-05 18:10:00,CME_MINI:NQ1!,23235.5,23236.5,23219.5,23220.0,3178.0,,2025-08
2025-08-05 18:15:00,CME_MINI:NQ1!,23220.25,23223.5,23191.25,23193.5,5601.0,,2025-08
2025-08-05 18:20:00,CME_MINI:NQ1!,23193.5,23200.75,23186.0,23189.0,3367.0,,2025-08
2025-08-05 18:25:00,CME_MINI:NQ1!,23188.0,23194.5,23176.0,23179.0,3133.0,,2025-08
2025-08-05 18:30:00,CME_MINI:NQ1!,23178.75,23195.25,23153.75,23173.5,6494.0,,2025-08
2025-08-05 18:35:00,CME_MINI:NQ1!,23173.5,23177.25,23157.5,23166.0,3718.0,,2025-08
2025-08-05 18:40:00,CME_MINI:NQ1!,23165.75,23168.25,23148.25,23163.0,3368.0,,2025-08
2025-08-05 18:45:00,CME_MINI:NQ1!,23163.0,23173.0,23131.75,23154.0,5927.0,,2025-08
2025-08-05 18:50:00,CME_MINI:NQ1!,23154.5,23157.75,23115.0,23134.5,5649.0,,2025-08
2025-08-05 18:55:00,CME_MINI:NQ1!,23134.75,23151.25,23119.75,23147.0,4068.0,,2025-08
2025-08-05 19:00:00,CME_MINI:NQ1!,23147.75,23157.75,23141.5,23152.0,3343.0,,2025-08
2025-08-05 19:05:00,CME_MINI:NQ1!,23152.25,23155.0,23137.5,23144.5,2505.0,,2025-08
2025-08-05 19:10:00,CME_MINI:NQ1!,23144.75,23159.25,23137.25,23153.5,3489.0,,2025-08
2025-08-05 19:15:00,CME_MINI:NQ1!,23153.25,23161.25,23143.0,23159.0,3811.0,,2025-08
2025-08-05 19:20:00,CME_MINI:NQ1!,23159.25,23169.5,23156.25,23164.75,3241.0,,2025-08
2025-08-05 19:25:00,CME_MINI:NQ1!,23165.0,23174.25,23145.0,23171.25,4140.0,,2025-08
2025-08-05 19:30:00,CME_MINI:NQ1!,23171.25,23178.75,23162.5,23165.5,3732.0,,2025-08
2025-08-05 19:35:00,CME_MINI:NQ1!,23165.25,23168.75,23147.5,23156.75,3764.0,,2025-08
2025-08-05 19:40:00,CME_MINI:NQ1!,23156.0,23160.0,23140.75,23143.25,3972.0,,2025-08
2025-08-05 19:45:00,CME_MINI:NQ1!,23143.25,23152.25,23129.5,23138.75,4983.0,,2025-08
2025-08-05 19:50:00,CME_MINI:NQ1!,23138.5,23162.5,23134.5,23147.25,6628.0,,2025-08
2025-08-05 19:55:00,CME_MINI:NQ1!,23147.0,23147.75,23121.25,23133.5,13524.0,,2025-08
2025-08-05 20:00:00,CME_MINI:NQ1!,23133.25,23149.75,23128.0,23146.0,6080.0,,2025-08
2025-08-05 20:05:00,CME_MINI:NQ1!,23146.0,23148.25,23126.75,23146.25,2161.0,,2025-08
2025-08-05 20:10:00,CME_MINI:NQ1!,23145.5,23149.5,23140.5,23144.5,1214.0,,2025-08
2025-08-05 20:15:00,CME_MINI:NQ1!,23144.0,23166.75,23133.25,23156.0,2668.0,,2025-08
2025-08-05 20:20:00,CME_MINI:NQ1!,23156.75,23158.0,23107.75,23108.0,1686.0,,2025-08
2025-08-05 20:25:00,CME_MINI:NQ1!,23107.75,23111.75,23095.25,23110.75,1844.0,,2025-08
2025-08-05 20:30:00,CME_MINI:NQ1!,23112.25,23112.25,23086.75,23095.25,1616.0,,2025-08
2025-08-05 20:35:00,CME_MINI:NQ1!,23096.0,23102.0,23089.5,23093.0,712.0,,2025-08
2025-08-05 20:40:00,CME_MINI:NQ1!,23093.5,23101.25,23091.5,23100.75,555.0,,2025-08
2025-08-05 20:45:00,CME_MINI:NQ1!,23101.0,23107.25,23097.0,23102.25,935.0,,2025-08
2025-08-05 20:50:00,CME_MINI:NQ1!,23102.75,23106.5,23098.5,23102.5,790.0,,2025-08
2025-08-05 20:55:00,CME_MINI:NQ1!,23102.5,23107.25,23084.5,23092.0,929.0,,2025-08
2025-08-05 22:00:00,CME_MINI:NQ1!,23091.75,23112.75,23075.5,23079.5,1204.0,,2025-08
2025-08-05 22:05:00,CME_MINI:NQ1!,23079.25,23082.25,23056.0,23057.75,1197.0,,2025-08
2025-08-05 22:10:00,CME_MINI:NQ1!,23058.25,23073.25,23052.25,23054.75,923.0,,2025-08
2025-08-05 22:15:00,CME_MINI:NQ1!,23055.0,23067.25,23046.5,23056.25,853.0,,2025-08
2025-08-05 22:20:00,CME_MINI:NQ1!,23057.25,23074.5,23045.5,23074.0,828.0,,2025-08
2025-08-05 22:25:00,CME_MINI:NQ1!,23074.5,23078.5,23059.25,23070.75,543.0,,2025-08
2025-08-05 22:30:00,CME_MINI:NQ1!,23070.0,23078.0,23064.25,23074.0,457.0,,2025-08
2025-08-05 22:35:00,CME_MINI:NQ1!,23074.0,23078.75,23070.75,23071.5,340.0,,2025-08
2025-08-05 22:40:00,CME_MINI:NQ1!,23071.5,23077.25,23067.25,23073.0,308.0,,2025-08
2025-08-05 22:45:00,CME_MINI:NQ1!,23073.25,23079.5,23071.0,23073.5,204.0,,2025-08
2025-08-05 22:50:00,CME_MINI:NQ1!,23075.0,23080.0,23073.25,23077.5,274.0,,2025-08
2025-08-05 22:55:00,CME_MINI:NQ1!,23077.75,23087.5,23077.75,23086.0,356.0,,2025-08
2025-08-05 23:00:00,CME_MINI:NQ1!,23084.5,23088.75,23078.75,23087.25,409.0,,2025-08
2025-08-05 23:05:00,CME_MINI:NQ1!,23087.5,23088.75,23081.75,23085.5,169.0,,2025-08
2025-08-05 23:10:00,CME_MINI:NQ1!,23086.25,23089.75,23082.5,23089.0,170.0,,2025-08
2025-08-05 23:15:00,CME_MINI:NQ1!,23089.25,23097.5,23088.0,23092.5,417.0,,2025-08
2025-08-05 23:20:00,CME_MINI:NQ1!,23092.5,23094.0,23082.25,23083.25,342.0,,2025-08
2025-08-05 23:25:00,CME_MINI:NQ1!,23083.5,23086.25,23075.5,23080.5,337.0,,2025-08
2025-08-05 23:30:00,CME_MINI:NQ1!,23080.5,23082.25,23068.0,23071.25,475.0,,2025-08
2025-08-05 23:35:00,CME_MINI:NQ1!,23071.5,23084.5,23068.75,23082.25,362.0,,2025-08
